fecha|API_ENDPOINT|query
2022-03-26 01:52:46|list_retailer/|"
        SELECT
            a.businessunit_id
        FROM
            stockout_config_measurement a
            INNER JOIN stockout_placement b ON a.businessunit_id=b.businessunit_id
        WHERE b.id=132 AND analisis=true"
2022-03-26 01:52:46|list_vectorization_to_void|"
        SELECT
            d.""Gln"" as glnprovider,
            b.glnretailerlocation,
            a.product_id as gtin
        FROM
            stockout_product_by_placement a
            INNER JOIN stockout_placement b on a.placement_id=b.id
            INNER JOIN cvn_product c on a.product_id=c.id
            INNER JOIN cvn_bussinessunit d on c.""BussinessUnit_id""=d.id
            INNER JOIN stockout_cause_type_businessunit sctb ON  d.id=sctb.businessunit_id AND ""isActive"" = 1 and cause_type_id = 2  
        WHERE a.placement_id=132 AND state_id in (13,14,98) AND a.product_placement_type_id=1"
2022-03-26 01:52:46|list_vectorization/|"
        SELECT distinct
            d.""Gln"" as glnprovider,
            b.glnretailerlocation,
            a.product_id as gtin,
            case when spp.id is not null then 1 else 0 end as ""ispromotion""
        FROM
            stockout_product_by_placement a
            INNER JOIN stockout_placement b on a.placement_id=b.id
            INNER JOIN cvn_product c on a.product_id=c.id
            INNER JOIN cvn_bussinessunit d on c.""BussinessUnit_id""=d.id
            LEFT JOIN stockout_product_promotion spp on a.id = spp.product_placement_id and spp.""isActive"" = 1
        WHERE a.placement_id=443 AND state_id in (4)"
2022-03-26 01:53:10|set_to_schedule_product/|"             gtin  placement_id  schedule_id     rule
0    5.019636e+07         443.0     227768.0  regla_5
1    5.019639e+07         443.0     227768.0  regla_5
2    5.019640e+07         443.0     227768.0  regla_4
3    5.019691e+07         443.0     227768.0  regla_5
4    7.701015e+07         443.0     227768.0  regla_5
5    7.797275e+07         443.0     227768.0  regla_5
6    7.860001e+07         443.0     227768.0  regla_5
7    7.860003e+07         443.0     227768.0  regla_5
8    7.860273e+07         443.0     227768.0  regla_5
9    7.890943e+07         443.0     227768.0  regla_5
10   7.893470e+07         443.0     227768.0  regla_5
11   7.893853e+07         443.0     227768.0  regla_5
12   8.005276e+07         443.0     227768.0  regla_5
13   8.013546e+07         443.0     227768.0  regla_5
14   8.017717e+07         443.0     227768.0  regla_5
15   8.017761e+07         443.0     227768.0  regla_5
16   8.017762e+07         443.0     227768.0  regla_5
17   8.097448e+07         443.0     227768.0  regla_5
18   2.200002e+10         443.0     227768.0  regla_5
19   2.529300e+10         443.0     227768.0  regla_4
20   2.529300e+10         443.0     227768.0  regla_4
21   3.663207e+10         443.0     227768.0  regla_4
22   3.800018e+10         443.0     227768.0  regla_5
23   3.800018e+10         443.0     227768.0  regla_5
24   3.800018e+10         443.0     227768.0  regla_5
25   3.800019e+10         443.0     227768.0  regla_5
26   3.800085e+10         443.0     227768.0  regla_5
27   3.800085e+10         443.0     227768.0  regla_5
28   4.000000e+10         443.0     227768.0  regla_5
29   4.000002e+10         443.0     227768.0  regla_5
..            ...           ...          ...      ...
955  7.861003e+12         443.0     227768.0  regla_5
956  7.861003e+12         443.0     227768.0  regla_5
957  7.891000e+12         443.0     227768.0  regla_5
958  7.891000e+12         443.0     227768.0  regla_5
959  7.891010e+12         443.0     227768.0  regla_4
960  7.891010e+12         443.0     227768.0  regla_4
961  7.891024e+12         443.0     227768.0  regla_5
962  7.891024e+12         443.0     227768.0  regla_5
963  7.891024e+12         443.0     227768.0  regla_5
964  7.891024e+12         443.0     227768.0  regla_5
965  7.891024e+12         443.0     227768.0  regla_5
966  7.891024e+12         443.0     227768.0  regla_5
967  7.891150e+12         443.0     227768.0  regla_5
968  7.896029e+12         443.0     227768.0  regla_5
969  7.896029e+12         443.0     227768.0  regla_5
970  7.896029e+12         443.0     227768.0  regla_5
971  7.896075e+12         443.0     227768.0  regla_5
972  7.898024e+12         443.0     227768.0  regla_5
973  7.898024e+12         443.0     227768.0  regla_5
974  7.898024e+12         443.0     227768.0  regla_5
975  7.898423e+12         443.0     227768.0  regla_5
976  8.000500e+12         443.0     227768.0  regla_5
977  8.719200e+12         443.0     227768.0  regla_5
978  8.719200e+12         443.0     227768.0  regla_0
979  8.719200e+12         443.0     227768.0  regla_0
980  8.719200e+12         443.0     227768.0  regla_0
981  8.719200e+12         443.0     227768.0  regla_5
982  8.850161e+12         443.0     227768.0  regla_4
983  9.002490e+12         443.0     227768.0  regla_5
984  9.002490e+12         443.0     227768.0  regla_5

[985 rows x 4 columns]"
2022-03-26 01:53:10|set_to_measurement_daily/|"Empty DataFrame
Columns: [gtin, placement_id, schedule_id, oos, novelty_id, state_id, inventory]
Index: []"
2022-03-26 01:53:10|list_retailer/|"
        SELECT
            a.businessunit_id
        FROM
            stockout_config_measurement a
            INNER JOIN stockout_placement b ON a.businessunit_id=b.businessunit_id
        WHERE b.id=443 AND analisis=true"
2022-03-26 01:53:11|set_to_measurement_daily/|"             gtin  placement_id  schedule_id  ...  novelty_id  state_id  inventory
5    7.797275e+07         443.0     227768.0  ...          41         0        0.0
56   5.000281e+12         443.0     227768.0  ...          41         0        0.0
197  7.701101e+12         443.0     227768.0  ...          41         0        0.0
198  7.701101e+12         443.0     227768.0  ...          41         0        0.0
199  7.701101e+12         443.0     227768.0  ...          41         0        0.0
201  7.701101e+12         443.0     227768.0  ...          41         0        0.0
217  7.702001e+12         443.0     227768.0  ...          41         0        0.0
269  7.702001e+12         443.0     227768.0  ...          41         0        0.0
281  7.702001e+12         443.0     227768.0  ...          41         0        0.0
303  7.702004e+12         443.0     227768.0  ...          41         0        0.0
439  7.702025e+12         443.0     227768.0  ...          41         0        0.0
497  7.702046e+12         443.0     227768.0  ...          41         0        0.0
583  7.702104e+12         443.0     227768.0  ...          41         0        0.0
598  7.702120e+12         443.0     227768.0  ...          41         0        0.0
606  7.702129e+12         443.0     227768.0  ...          41         0        0.0
680  7.702189e+12         443.0     227768.0  ...          41         0        0.0
681  7.702189e+12         443.0     227768.0  ...          41         0        0.0
752  7.702398e+12         443.0     227768.0  ...          41         0        0.0
753  7.702398e+12         443.0     227768.0  ...          41         0        0.0
758  7.702402e+12         443.0     227768.0  ...          41         0        0.0
759  7.702402e+12         443.0     227768.0  ...          41         0        0.0
772  7.702426e+12         443.0     227768.0  ...          41         0        0.0
784  7.702506e+12         443.0     227768.0  ...          41         0        0.0
850  7.703133e+12         443.0     227768.0  ...          41         0        0.0
975  7.898423e+12         443.0     227768.0  ...          41         0        0.0

[25 rows x 7 columns]"
2022-03-26 01:53:11|list_vectorization_to_void|"
        SELECT
            d.""Gln"" as glnprovider,
            b.glnretailerlocation,
            a.product_id as gtin
        FROM
            stockout_product_by_placement a
            INNER JOIN stockout_placement b on a.placement_id=b.id
            INNER JOIN cvn_product c on a.product_id=c.id
            INNER JOIN cvn_bussinessunit d on c.""BussinessUnit_id""=d.id
            INNER JOIN stockout_cause_type_businessunit sctb ON  d.id=sctb.businessunit_id AND ""isActive"" = 1 and cause_type_id = 2  
        WHERE a.placement_id=443 AND state_id in (13,14,98) AND a.product_placement_type_id=1"
2022-03-26 01:53:11|list_vectorization/|"
        SELECT distinct
            d.""Gln"" as glnprovider,
            b.glnretailerlocation,
            a.product_id as gtin,
            case when spp.id is not null then 1 else 0 end as ""ispromotion""
        FROM
            stockout_product_by_placement a
            INNER JOIN stockout_placement b on a.placement_id=b.id
            INNER JOIN cvn_product c on a.product_id=c.id
            INNER JOIN cvn_bussinessunit d on c.""BussinessUnit_id""=d.id
            LEFT JOIN stockout_product_promotion spp on a.id = spp.product_placement_id and spp.""isActive"" = 1
        WHERE a.placement_id=98 AND state_id in (4)"
2022-03-26 01:53:31|set_to_schedule_product/|"             gtin  placement_id  schedule_id     rule
0    5.019614e+07          98.0     227769.0  regla_3
1    5.019636e+07          98.0     227769.0  regla_2
2    5.019639e+07          98.0     227769.0  regla_1
3    5.019640e+07          98.0     227769.0  regla_2
4    5.019691e+07          98.0     227769.0  regla_1
5    7.797275e+07          98.0     227769.0  regla_2
6    7.860001e+07          98.0     227769.0  regla_2
7    7.860003e+07          98.0     227769.0  regla_2
8    7.860273e+07          98.0     227769.0  regla_2
9    7.890943e+07          98.0     227769.0  regla_2
10   7.893470e+07          98.0     227769.0  regla_2
11   7.893853e+07          98.0     227769.0  regla_2
12   8.013546e+07          98.0     227769.0  regla_1
13   8.017680e+07          98.0     227769.0  regla_1
14   8.017717e+07          98.0     227769.0  regla_1
15   8.017761e+07          98.0     227769.0  regla_2
16   8.017762e+07          98.0     227769.0  regla_1
17   8.097448e+07          98.0     227769.0  regla_2
18   1.600029e+10          98.0     227769.0  regla_4
19   1.600049e+10          98.0     227769.0  regla_4
20   1.600049e+10          98.0     227769.0  regla_4
21   2.529300e+10          98.0     227769.0  regla_1
22   3.384400e+10          98.0     227769.0  regla_1
23   3.384400e+10          98.0     227769.0  regla_1
24   3.384400e+10          98.0     227769.0  regla_3
25   3.384400e+10          98.0     227769.0  regla_1
26   3.384400e+10          98.0     227769.0  regla_1
27   3.384400e+10          98.0     227769.0  regla_1
28   3.663207e+10          98.0     227769.0  regla_1
29   3.700086e+10          98.0     227769.0  regla_4
..            ...           ...          ...      ...
911  7.896014e+12          98.0     227769.0  regla_1
912  7.896016e+12          98.0     227769.0  regla_1
913  7.896075e+12          98.0     227769.0  regla_3
914  7.898024e+12          98.0     227769.0  regla_1
915  7.898024e+12          98.0     227769.0  regla_2
916  7.898510e+12          98.0     227769.0  regla_5
917  7.899026e+12          98.0     227769.0  regla_3
918  7.899026e+12          98.0     227769.0  regla_3
919  7.899026e+12          98.0     227769.0  regla_1
920  8.000500e+12          98.0     227769.0  regla_1
921  8.000500e+12          98.0     227769.0  regla_1
922  8.076800e+12          98.0     227769.0  regla_4
923  8.076810e+12          98.0     227769.0  regla_4
924  8.076810e+12          98.0     227769.0  regla_4
925  8.410010e+12          98.0     227769.0  regla_2
926  8.410436e+12          98.0     227769.0  regla_2
927  8.410660e+12          98.0     227769.0  regla_1
928  8.410702e+12          98.0     227769.0  regla_4
929  8.410702e+12          98.0     227769.0  regla_4
930  8.413601e+12          98.0     227769.0  regla_5
931  8.423353e+12          98.0     227769.0  regla_1
932  8.423643e+12          98.0     227769.0  regla_4
933  8.710450e+12          98.0     227769.0  regla_5
934  8.715201e+12          98.0     227769.0  regla_1
935  8.719200e+12          98.0     227769.0  regla_0
936  8.719200e+12          98.0     227769.0  regla_3
937  8.719200e+12          98.0     227769.0  regla_1
938  8.719200e+12          98.0     227769.0  regla_3
939  8.719200e+12          98.0     227769.0  regla_5
940  9.002490e+12          98.0     227769.0  regla_5

[941 rows x 4 columns]"
2022-03-26 01:53:32|set_to_measurement_daily/|"             gtin  placement_id  schedule_id  ...  novelty_id  state_id  inventory
0    5.019614e+07          98.0     227769.0  ...           0         0      225.0
2    5.019639e+07          98.0     227769.0  ...           0         0      156.0
4    5.019691e+07          98.0     227769.0  ...           0         0       32.0
12   8.013546e+07          98.0     227769.0  ...           0         0       79.0
13   8.017680e+07          98.0     227769.0  ...           0         0       39.0
14   8.017717e+07          98.0     227769.0  ...           0         0       69.0
16   8.017762e+07          98.0     227769.0  ...           0         0       76.0
21   2.529300e+10          98.0     227769.0  ...           0         0      255.0
22   3.384400e+10          98.0     227769.0  ...           0         0       22.0
23   3.384400e+10          98.0     227769.0  ...           0         0       28.0
24   3.384400e+10          98.0     227769.0  ...           0         0       23.0
25   3.384400e+10          98.0     227769.0  ...           0         0       26.0
26   3.384400e+10          98.0     227769.0  ...           0         0       23.0
27   3.384400e+10          98.0     227769.0  ...           0         0       40.0
28   3.663207e+10          98.0     227769.0  ...           0         0      212.0
30   3.700096e+10          98.0     227769.0  ...           0         0       14.0
31   3.800018e+10          98.0     227769.0  ...           0         0       34.0
32   3.800018e+10          98.0     227769.0  ...           0         0       62.0
33   3.800018e+10          98.0     227769.0  ...           0         0       56.0
34   3.800019e+10          98.0     227769.0  ...           0         0       38.0
35   3.800085e+10          98.0     227769.0  ...           0         0      119.0
36   3.800085e+10          98.0     227769.0  ...           0         0       14.0
37   4.133390e+10          98.0     227769.0  ...           0         0      333.0
38   4.133390e+10          98.0     227769.0  ...           0         0      311.0
39   4.740013e+10          98.0     227769.0  ...           0         0       32.0
40   4.740018e+10          98.0     227769.0  ...           0         0       40.0
45   7.965650e+10          98.0     227769.0  ...           0         0       21.0
49   8.218409e+10          98.0     227769.0  ...           0         0        1.0
50   8.700001e+10          98.0     227769.0  ...           0         0       14.0
54   6.502400e+11          98.0     227769.0  ...           0         0       28.0
..            ...           ...          ...  ...         ...       ...        ...
896  7.891010e+12          98.0     227769.0  ...           0         0      122.0
897  7.891011e+12          98.0     227769.0  ...           0         0       48.0
898  7.891011e+12          98.0     227769.0  ...           0         0       94.0
899  7.891011e+12          98.0     227769.0  ...           0         0       61.0
900  7.891011e+12          98.0     227769.0  ...           0         0       62.0
901  7.891024e+12          98.0     227769.0  ...           0         0       36.0
902  7.891024e+12          98.0     227769.0  ...           0         0       32.0
903  7.891024e+12          98.0     227769.0  ...           0         0       38.0
904  7.891024e+12          98.0     227769.0  ...           0         0       33.0
905  7.891024e+12          98.0     227769.0  ...           0         0       20.0
906  7.891024e+12          98.0     227769.0  ...           0         0       55.0
907  7.891150e+12          98.0     227769.0  ...           0         0      121.0
908  7.891150e+12          98.0     227769.0  ...           0         0      159.0
909  7.891150e+12          98.0     227769.0  ...           0         0      156.0
910  7.896014e+12          98.0     227769.0  ...           0         0       28.0
911  7.896014e+12          98.0     227769.0  ...           0         0       28.0
912  7.896016e+12          98.0     227769.0  ...           0         0       48.0
913  7.896075e+12          98.0     227769.0  ...           0         0       50.0
914  7.898024e+12          98.0     227769.0  ...           0         0       51.0
917  7.899026e+12          98.0     227769.0  ...           0         0        2.0
918  7.899026e+12          98.0     227769.0  ...           0         0       25.0
919  7.899026e+12          98.0     227769.0  ...           0         0       58.0
920  8.000500e+12          98.0     227769.0  ...           0         0        7.0
921  8.000500e+12          98.0     227769.0  ...           0         0      115.0
927  8.410660e+12          98.0     227769.0  ...           0         0       63.0
931  8.423353e+12          98.0     227769.0  ...           0         0       30.0
934  8.715201e+12          98.0     227769.0  ...           0         0       31.0
936  8.719200e+12          98.0     227769.0  ...           0         0       45.0
937  8.719200e+12          98.0     227769.0  ...           0         0       30.0
938  8.719200e+12          98.0     227769.0  ...           0         0       24.0

[696 rows x 7 columns]"
2022-03-26 01:53:32|list_retailer/|"
        SELECT
            a.businessunit_id
        FROM
            stockout_config_measurement a
            INNER JOIN stockout_placement b ON a.businessunit_id=b.businessunit_id
        WHERE b.id=98 AND analisis=true"
2022-03-26 01:53:32|list_vectorization_to_void|"
        SELECT
            d.""Gln"" as glnprovider,
            b.glnretailerlocation,
            a.product_id as gtin
        FROM
            stockout_product_by_placement a
            INNER JOIN stockout_placement b on a.placement_id=b.id
            INNER JOIN cvn_product c on a.product_id=c.id
            INNER JOIN cvn_bussinessunit d on c.""BussinessUnit_id""=d.id
            INNER JOIN stockout_cause_type_businessunit sctb ON  d.id=sctb.businessunit_id AND ""isActive"" = 1 and cause_type_id = 2  
        WHERE a.placement_id=98 AND state_id in (13,14,98) AND a.product_placement_type_id=1"
2022-03-26 01:53:32|list_vectorization/|"
        SELECT distinct
            d.""Gln"" as glnprovider,
            b.glnretailerlocation,
            a.product_id as gtin,
            case when spp.id is not null then 1 else 0 end as ""ispromotion""
        FROM
            stockout_product_by_placement a
            INNER JOIN stockout_placement b on a.placement_id=b.id
            INNER JOIN cvn_product c on a.product_id=c.id
            INNER JOIN cvn_bussinessunit d on c.""BussinessUnit_id""=d.id
            LEFT JOIN stockout_product_promotion spp on a.id = spp.product_placement_id and spp.""isActive"" = 1
        WHERE a.placement_id=83 AND state_id in (4)"
2022-03-26 01:53:58|set_to_schedule_product/|"             gtin  placement_id  schedule_id     rule
0    4.223151e+07          83.0     227770.0  regla_3
1    4.233295e+07          83.0     227770.0  regla_1
2    5.019636e+07          83.0     227770.0  regla_2
3    5.019639e+07          83.0     227770.0  regla_1
4    5.019640e+07          83.0     227770.0  regla_2
5    5.019691e+07          83.0     227770.0  regla_3
6    7.797275e+07          83.0     227770.0  regla_2
7    7.860003e+07          83.0     227770.0  regla_2
8    7.860273e+07          83.0     227770.0  regla_2
9    7.890943e+07          83.0     227770.0  regla_2
10   7.893470e+07          83.0     227770.0  regla_2
11   8.005276e+07          83.0     227770.0  regla_1
12   8.013546e+07          83.0     227770.0  regla_3
13   8.017680e+07          83.0     227770.0  regla_3
14   8.017717e+07          83.0     227770.0  regla_1
15   8.017761e+07          83.0     227770.0  regla_2
16   8.017762e+07          83.0     227770.0  regla_1
17   8.097448e+07          83.0     227770.0  regla_2
18   1.600014e+10          83.0     227770.0  regla_1
19   1.600029e+10          83.0     227770.0  regla_4
20   1.600030e+10          83.0     227770.0  regla_4
21   1.600049e+10          83.0     227770.0  regla_4
22   2.529300e+10          83.0     227770.0  regla_1
23   2.529300e+10          83.0     227770.0  regla_3
24   3.384400e+10          83.0     227770.0  regla_3
25   3.384400e+10          83.0     227770.0  regla_3
26   3.384400e+10          83.0     227770.0  regla_1
27   3.384400e+10          83.0     227770.0  regla_3
28   3.384400e+10          83.0     227770.0  regla_3
29   3.384400e+10          83.0     227770.0  regla_3
..            ...           ...          ...      ...
908  7.898024e+12          83.0     227770.0  regla_2
909  7.898423e+12          83.0     227770.0  regla_5
910  7.898510e+12          83.0     227770.0  regla_5
911  7.899026e+12          83.0     227770.0  regla_3
912  7.899026e+12          83.0     227770.0  regla_5
913  7.899026e+12          83.0     227770.0  regla_3
914  7.899026e+12          83.0     227770.0  regla_5
915  7.899026e+12          83.0     227770.0  regla_5
916  8.000500e+12          83.0     227770.0  regla_3
917  8.000500e+12          83.0     227770.0  regla_3
918  8.000500e+12          83.0     227770.0  regla_2
919  8.076800e+12          83.0     227770.0  regla_4
920  8.076800e+12          83.0     227770.0  regla_4
921  8.076810e+12          83.0     227770.0  regla_4
922  8.410234e+12          83.0     227770.0  regla_5
923  8.410234e+12          83.0     227770.0  regla_5
924  8.410376e+12          83.0     227770.0  regla_5
925  8.410660e+12          83.0     227770.0  regla_1
926  8.410660e+12          83.0     227770.0  regla_1
927  8.410866e+12          83.0     227770.0  regla_1
928  8.413601e+12          83.0     227770.0  regla_5
929  8.719200e+12          83.0     227770.0  regla_0
930  8.719200e+12          83.0     227770.0  regla_5
931  8.719200e+12          83.0     227770.0  regla_0
932  8.719200e+12          83.0     227770.0  regla_3
933  8.719200e+12          83.0     227770.0  regla_2
934  9.002490e+12          83.0     227770.0  regla_1
935  9.002490e+12          83.0     227770.0  regla_1
936  9.002490e+12          83.0     227770.0  regla_1
937  9.002975e+12          83.0     227770.0  regla_5

[938 rows x 4 columns]"
2022-03-26 01:53:58|set_to_measurement_daily/|"             gtin  placement_id  schedule_id  ...  novelty_id  state_id  inventory
0    4.223151e+07          83.0     227770.0  ...           0         0        3.0
1    4.233295e+07          83.0     227770.0  ...           0         0       12.0
3    5.019639e+07          83.0     227770.0  ...           0         0       65.0
5    5.019691e+07          83.0     227770.0  ...           0         0       86.0
11   8.005276e+07          83.0     227770.0  ...           0         0        3.0
12   8.013546e+07          83.0     227770.0  ...           0         0       25.0
13   8.017680e+07          83.0     227770.0  ...           0         0       14.0
14   8.017717e+07          83.0     227770.0  ...           0         0       29.0
16   8.017762e+07          83.0     227770.0  ...           0         0       51.0
18   1.600014e+10          83.0     227770.0  ...           0         0       74.0
22   2.529300e+10          83.0     227770.0  ...           0         0      124.0
23   2.529300e+10          83.0     227770.0  ...           0         0       60.0
24   3.384400e+10          83.0     227770.0  ...           0         0       31.0
25   3.384400e+10          83.0     227770.0  ...           0         0        3.0
26   3.384400e+10          83.0     227770.0  ...           0         0        1.0
27   3.384400e+10          83.0     227770.0  ...           0         0       17.0
28   3.384400e+10          83.0     227770.0  ...           0         0       23.0
29   3.384400e+10          83.0     227770.0  ...           0         0       14.0
30   3.384400e+10          83.0     227770.0  ...           0         0        9.0
31   3.663207e+10          83.0     227770.0  ...           0         0      118.0
32   3.800018e+10          83.0     227770.0  ...           0         0       14.0
33   3.800018e+10          83.0     227770.0  ...           0         0        9.0
34   3.800018e+10          83.0     227770.0  ...           0         0        5.0
35   3.800019e+10          83.0     227770.0  ...           0         0       18.0
36   3.800085e+10          83.0     227770.0  ...           0         0       23.0
37   3.800085e+10          83.0     227770.0  ...           0         0       32.0
39   4.133390e+10          83.0     227770.0  ...           0         0      188.0
40   4.133390e+10          83.0     227770.0  ...           0         0      272.0
43   4.740010e+10          83.0     227770.0  ...           0         0       23.0
44   4.740013e+10          83.0     227770.0  ...           0         0       10.0
..            ...           ...          ...  ...         ...       ...        ...
881  7.805026e+12          83.0     227770.0  ...           0         0        4.0
882  7.861003e+12          83.0     227770.0  ...           0         0       28.0
884  7.861003e+12          83.0     227770.0  ...           0         0       18.0
885  7.861003e+12          83.0     227770.0  ...           0         0       10.0
887  7.861003e+12          83.0     227770.0  ...           0         0       13.0
891  7.891010e+12          83.0     227770.0  ...           0         0       15.0
892  7.891010e+12          83.0     227770.0  ...           0         0       33.0
894  7.891011e+12          83.0     227770.0  ...           0         0       10.0
895  7.891011e+12          83.0     227770.0  ...           0         0       45.0
896  7.891011e+12          83.0     227770.0  ...           0         0       17.0
897  7.891024e+12          83.0     227770.0  ...           0         0       12.0
898  7.891024e+12          83.0     227770.0  ...           0         0       13.0
900  7.891150e+12          83.0     227770.0  ...           0         0       62.0
901  7.891150e+12          83.0     227770.0  ...           0         0       63.0
902  7.891150e+12          83.0     227770.0  ...           0         0       22.0
903  7.896014e+12          83.0     227770.0  ...           0         0        5.0
904  7.896014e+12          83.0     227770.0  ...           0         0        1.0
906  7.896075e+12          83.0     227770.0  ...           0         0        9.0
907  7.898024e+12          83.0     227770.0  ...           0         0       12.0
911  7.899026e+12          83.0     227770.0  ...           0         0        2.0
913  7.899026e+12          83.0     227770.0  ...           0         0        3.0
916  8.000500e+12          83.0     227770.0  ...           0         0        9.0
917  8.000500e+12          83.0     227770.0  ...           0         0       70.0
925  8.410660e+12          83.0     227770.0  ...           0         0       34.0
926  8.410660e+12          83.0     227770.0  ...           0         0       27.0
927  8.410866e+12          83.0     227770.0  ...           0         0       57.0
932  8.719200e+12          83.0     227770.0  ...           0         0        8.0
934  9.002490e+12          83.0     227770.0  ...           0         0      168.0
935  9.002490e+12          83.0     227770.0  ...           0         0       27.0
936  9.002490e+12          83.0     227770.0  ...           0         0       59.0

[665 rows x 7 columns]"
2022-03-26 01:53:58|list_retailer/|"
        SELECT
            a.businessunit_id
        FROM
            stockout_config_measurement a
            INNER JOIN stockout_placement b ON a.businessunit_id=b.businessunit_id
        WHERE b.id=83 AND analisis=true"
2022-03-26 01:53:58|list_vectorization_to_void|"
        SELECT
            d.""Gln"" as glnprovider,
            b.glnretailerlocation,
            a.product_id as gtin
        FROM
            stockout_product_by_placement a
            INNER JOIN stockout_placement b on a.placement_id=b.id
            INNER JOIN cvn_product c on a.product_id=c.id
            INNER JOIN cvn_bussinessunit d on c.""BussinessUnit_id""=d.id
            INNER JOIN stockout_cause_type_businessunit sctb ON  d.id=sctb.businessunit_id AND ""isActive"" = 1 and cause_type_id = 2  
        WHERE a.placement_id=83 AND state_id in (13,14,98) AND a.product_placement_type_id=1"
2022-03-26 01:53:58|list_vectorization/|"
        SELECT distinct
            d.""Gln"" as glnprovider,
            b.glnretailerlocation,
            a.product_id as gtin,
            case when spp.id is not null then 1 else 0 end as ""ispromotion""
        FROM
            stockout_product_by_placement a
            INNER JOIN stockout_placement b on a.placement_id=b.id
            INNER JOIN cvn_product c on a.product_id=c.id
            INNER JOIN cvn_bussinessunit d on c.""BussinessUnit_id""=d.id
            LEFT JOIN stockout_product_promotion spp on a.id = spp.product_placement_id and spp.""isActive"" = 1
        WHERE a.placement_id=44 AND state_id in (4)"
2022-03-26 01:54:20|set_to_schedule_product/|"             gtin  placement_id  schedule_id     rule
0    5.019614e+07          44.0     227771.0  regla_3
1    5.019636e+07          44.0     227771.0  regla_3
2    5.019639e+07          44.0     227771.0  regla_1
3    5.019640e+07          44.0     227771.0  regla_2
4    5.019691e+07          44.0     227771.0  regla_1
5    7.797275e+07          44.0     227771.0  regla_2
6    7.860001e+07          44.0     227771.0  regla_2
7    7.860003e+07          44.0     227771.0  regla_2
8    7.860273e+07          44.0     227771.0  regla_2
9    7.890943e+07          44.0     227771.0  regla_2
10   7.893470e+07          44.0     227771.0  regla_2
11   7.893853e+07          44.0     227771.0  regla_2
12   8.013546e+07          44.0     227771.0  regla_1
13   8.017717e+07          44.0     227771.0  regla_1
14   8.017761e+07          44.0     227771.0  regla_2
15   8.017762e+07          44.0     227771.0  regla_3
16   8.097448e+07          44.0     227771.0  regla_2
17   2.529300e+10          44.0     227771.0  regla_3
18   2.529300e+10          44.0     227771.0  regla_1
19   3.384400e+10          44.0     227771.0  regla_5
20   3.384400e+10          44.0     227771.0  regla_3
21   3.384400e+10          44.0     227771.0  regla_3
22   3.384400e+10          44.0     227771.0  regla_3
23   3.384400e+10          44.0     227771.0  regla_5
24   3.663207e+10          44.0     227771.0  regla_1
25   3.800018e+10          44.0     227771.0  regla_3
26   3.800018e+10          44.0     227771.0  regla_1
27   3.800018e+10          44.0     227771.0  regla_3
28   3.800019e+10          44.0     227771.0  regla_3
29   3.800085e+10          44.0     227771.0  regla_1
..            ...           ...          ...      ...
911  7.891000e+12          44.0     227771.0  regla_5
912  7.891010e+12          44.0     227771.0  regla_5
913  7.891010e+12          44.0     227771.0  regla_5
914  7.891010e+12          44.0     227771.0  regla_3
915  7.891010e+12          44.0     227771.0  regla_3
916  7.891011e+12          44.0     227771.0  regla_3
917  7.891024e+12          44.0     227771.0  regla_5
918  7.891024e+12          44.0     227771.0  regla_1
919  7.891024e+12          44.0     227771.0  regla_3
920  7.891024e+12          44.0     227771.0  regla_1
921  7.891150e+12          44.0     227771.0  regla_3
922  7.891150e+12          44.0     227771.0  regla_1
923  7.891150e+12          44.0     227771.0  regla_3
924  7.891150e+12          44.0     227771.0  regla_3
925  7.896075e+12          44.0     227771.0  regla_2
926  7.898024e+12          44.0     227771.0  regla_3
927  7.898024e+12          44.0     227771.0  regla_2
928  8.000500e+12          44.0     227771.0  regla_3
929  8.000500e+12          44.0     227771.0  regla_3
930  8.410702e+12          44.0     227771.0  regla_4
931  8.410702e+12          44.0     227771.0  regla_4
932  8.410702e+12          44.0     227771.0  regla_4
933  8.413601e+12          44.0     227771.0  regla_5
934  8.585002e+12          44.0     227771.0  regla_1
935  8.710450e+12          44.0     227771.0  regla_5
936  8.719200e+12          44.0     227771.0  regla_0
937  8.719200e+12          44.0     227771.0  regla_3
938  8.719200e+12          44.0     227771.0  regla_3
939  8.719200e+12          44.0     227771.0  regla_1
940  8.719200e+12          44.0     227771.0  regla_1

[941 rows x 4 columns]"
